of	O
the	O
mutant	O
HPRT	O
cDNA	O
which	O
shows	O
the	O
precise	O
duplication	O
of	O
exons	O
2	O
and	O
3	O
.	O
This	O
mutation	O
is	O
the	O
result	O
of	O
an	O
internal	O
duplication	O
of	O
16-20	O
kilobases	O
of	O
the	O
gene	O
.	O
The	O
structure	O
of	O
the	O
mutant	O
gene	O
suggests	O
that	O
the	O
duplication	O
was	O
not	O
generated	O
by	O
a	O
single	O
unequal	O
crossing-over	O
event	O
between	O
two	O
normal	O
HPRT	O
alleles	O
.	O
Growth	O
of	O
Epstein-Barr	B-Modifier
virus-transformed	O
lymphoblasts	O
from	O
this	O
patient	O
in	O
selective	O
medium	O
has	O
permitted	O
isolation	O
of	O
spontaneous	O
HPRT	O
+	O
revertants	O
of	O
this	O
mutation	O
.	O
The	O
reversion	O
event	O
involves	O
a	O
second	O
major	O
HPRT	O
gene	O
rearrangement	O
where	O
most	O
or	O
all	O
of	O
the	O
duplicated	O
portion	O
of	O
the	O
mutant	O
gene	O
is	O
deleted	O
.	O
The	O
original	O
mutation	O
therefore	O
has	O
the	O
potential	O
for	O
spontaneous	O
somatic	O
reversion	O
.	O
This	O
may	O
explain	O
the	O
relatively	O
mild	O
symptoms	O
of	O
the	O
Lesch-Nyhan	B-SpecificDisease
syndrome	I-SpecificDisease
exhibited	O
by	O
this	O
patient	O
.	O
.	O

2037285	O
Localisation	O
of	O
the	O
myotonic	B-Modifier
dystrophy	I-Modifier
locus	O
to	O
19q13.2-19q13.3	O
and	O
its	O
relationship	O
to	O
twelve	O
polymorphic	O
loci	O
on	O
19q.	O
The	O
order	O
of	O
fourteen	O
polymorphic	O
markers	O
localised	O
to	O
the	O
long	O
arm	O
of	O
human	O
chromosome	O
19	O
has	O
been	O
established	O
by	O
multipoint	O
mapping	O
in	O
a	O
set	O
of	O
40	O
CEPH	O
(	O
Centre	O
dEtude	O
de	O
Polymorphisme	O
Humain	O
,	O
Paris	O
)	O
reference	O
families	O
.	O
We	O
report	O
here	O
the	O
linkage	O
relationship	O
of	O
the	O
myotonic	B-Modifier
dystrophy	I-Modifier
(	O
DM	B-Modifier
)	O
locus	O
to	O
twelve	O
of	O
these	O
markers	O
as	O
studied	O
in	O
45	O
families	O
with	O
DM	B-SpecificDisease
.	O
The	O
resulting	O
genetic	O
map	O
is	O
supported	O
by	O
the	O
localisation	O
of	O
the	O
DNA	O
markers	O
in	O
a	O
panel	O
of	O
somatic	O
cell	O
hybrids	O
.	O
Ten	O
of	O
the	O
twelve	O
markers	O
have	O
been	O
shown	O
to	O
be	O
proximal	O
to	O
the	O
DM	B-Modifier
gene	O
and	O
two	O
,	O
PRKCG	O
and	O
D19S22	O
,	O
distal	O
but	O
at	O
distances	O
of	O
approximately	O
25	O
cM	O
and	O
15	O
cM	O
,	O
respectively	O
.	O
The	O
closest	O
proximal	O
markers	O
are	O
APOC2	O
(	O
apolipoprotein	O
C-II	O
)	O
and	O
CKM	O
(	O
creatine	O
kinase	O
,	O
muscle	O
)	O
approximately	O
3	O
cM	O
and	O
2	O
cM	O
from	O
the	O
DM	B-Modifier
gene	O
respectively	O
,	O
in	O
the	O
order	O
APOC2-CKM-DM	O
.	O
The	O
distance	O
between	O
APOC2	O
,	O
CKM	O
and	O
DM	B-SpecificDisease
(	O
of	O
the	O
order	O
of	O
2	O
million	O
base	O
pairs	O
)	O
and	O
their	O
known	O
orientation	O
should	O
permit	O
directional	O
chromosome	O
walking	O
and	O
jumping	O
.	O
The	O
data	O
presented	O
here	O
should	O
enable	O
us	O
to	O
determine	O
whether	O
or	O
not	O
new	O
markers	O
are	O
distal	O
to	O
APOC2	O
/	O
CKM	O
and	O
thus	O
potentially	O
flank	O
the	O
DM	B-Modifier
gene	O
.	O
.	O

7586656	O
Southern	O
analysis	O
reveals	O
a	O
large	O
deletion	O
at	O
the	O
hypoxanthine	O
phosphoribosyltransferase	O
locus	O
in	O
a	O
patient	O
with	O
Lesch-Nyhan	B-SpecificDisease
syndrome.	I-SpecificDisease
Whole	O
genomic	O
hprt	O
clones	O
were	O
used	O
in	O
Southern	O
analysis	O
to	O
screen	O
the	O
integrity	O
of	O
the	O
hprt	O
gene	O
in	O
a	O
family	O
that	O
includes	O
a	O
patient	O
with	O
HPRT	B-SpecificDisease
enzyme	I-SpecificDisease
deficiency	I-SpecificDisease
causal	O
to	O
Lesch-Nyhan	B-SpecificDisease
syndrome	I-SpecificDisease
.	O
A	O
5	O
kb	O
DNA	O
sequence	O
deletion	O
was	O
found	O
to	O
have	O
its	O
endpoints	O
in	O
the	O
first	O
and	O
third	O
introns	O
.	O
The	O
probes	O
identified	O
the	O
carrier	O
status	O
of	O
female	O
family	O
members	O
,	O
aided	O
by	O
an	O
RFLP	O
carried	O
by	O
the	O
mothers	O
normal	O
X-chromosome	O
.	O
.	O

2894613	O
Von	B-SpecificDisease
Hippel-Lindau	I-SpecificDisease
disease	I-SpecificDisease
maps	O
to	O
the	O
region	O
of	O
chromosome	O
3	O
associated	O
with	O
renal	B-SpecificDisease
cell	I-SpecificDisease
carcinoma.	I-SpecificDisease
Von	B-SpecificDisease
Hippel-Lindau	I-SpecificDisease
disease	I-SpecificDisease
(	O
VHL	B-SpecificDisease
)	O
is	O
an	O
autosomal	B-DiseaseClass
dominant	I-DiseaseClass
disorder	I-DiseaseClass
with	O
inherited	O
susceptibility	O
to	O
various	O
forms	O
of	O
cancer	B-DiseaseClass
,	O
including	O
hemangioblastomas	B-SpecificDisease
of	O
the	O
central	O
nervous	O
system	O
,	O
phaeochromocytomas	B-SpecificDisease
,	O
pancreatic	B-SpecificDisease
malignancies	I-SpecificDisease
,	O
and	O
renal	B-SpecificDisease
cell	I-SpecificDisease
carcinomas	I-SpecificDisease
.	O
Renal	B-SpecificDisease
cell	I-SpecificDisease
carcinomas	I-SpecificDisease
constitute	O
a	O
particularly	O
frequent	O
cause	O
of	O
death	O
in	O
this	O
disorder	O
,	O
occurring	O
as	O
bilateral	B-CompositeMention
and	I-CompositeMention
multifocal	I-CompositeMention
tumours	I-CompositeMention
,	O
and	O
presenting	O
at	O
an	O
earlier	O
age	O
than	O
in	O
sporadic	O
,	O
non-familial	O
cases	O
of	O
this	O
tumour	B-Modifier
type	O
.	O
We	O
report	O
here	O
that	O
the	O
VHL	B-Modifier
gene	O
is	O
linked	O
to	O
the	O
locus	O
encoding	O
the	O
human	O
homologoue	O
of	O
the	O
RAF1	O
oncogene	O
,	O
which	O
maps	O
to	O
chromosome	O
3p25	O
(	O
ref	O
.	O
4	O
)	O
.	O
Crossovers	O
with	O
the	O
VHL	B-Modifier
locus	O
suggest	O
that	O
the	O
defect	O
responsible	O
for	O
the	O
VHL	B-Modifier
phenotype	O
is	O
not	O
a	O
mutation	O
in	O
the	O
RAF1	O
gene	O
itself	O
.	O
An	O
alternative	O
or	O
prior	O
event	O
to	O
oncogene	O
activation	O
in	O
tumour	B-Modifier
formation	O
may	O
be	O
the	O
inactivation	O
of	O
a	O
putative	O
tumour	B-Modifier
suppressor	O
which	O
can	O
be	O
associated	O
with	O
both	O
the	O
inherited	B-CompositeMention
and	I-CompositeMention
sporadic	I-CompositeMention
forms	I-CompositeMention
of	I-CompositeMention
the	I-CompositeMention
cancer	I-CompositeMention
.	O
Sporadic	B-SpecificDisease
renal	I-SpecificDisease
cell	I-SpecificDisease
carcinomas	I-SpecificDisease
have	O
previously	O
been	O
associated	O
with	O
the	O
loss	O
of	O
regions	O
on	O
chromosome	O
3p	O
(	O
refs	O
5	O
,	O
6	O
)	O
.	O
Consequently	O
,	O
sporadic	O
and	O
VHL-associated	O
forms	O
of	O
renal	B-SpecificDisease
cell	I-SpecificDisease
carcinoma	I-SpecificDisease
might	O
both	O
result	O
from	O
alterations	O
causing	O
loss	O
of	O
function	O
of	O
the	O
same	O
tumour	B-Modifier
suppressor	O
gene	O
on	O
this	O
chromosome	O
.	O
.	O

7611277	O
Detection	O
of	O
eight	O
BRCA1	O
mutations	O
in	O
10	O
breast/ovarian	B-Modifier
cancer	I-Modifier
families,	O
including	O
1	O
family	O
with	O
male	B-SpecificDisease
breast	I-SpecificDisease
cancer.	I-SpecificDisease
Genetic	O
epidemiological	O
evidence	O
suggests	O
that	O
mutations	O
in	O
BRCA1	O
may	O
be	O
responsible	O
for	O
approximately	O
one	O
half	O
of	O
early	O
onset	O
familial	B-SpecificDisease
breast	I-SpecificDisease
cancer	I-SpecificDisease
and	O
the	O
majority	O
of	O
familial	B-CompositeMention
breast	I-CompositeMention
/	I-CompositeMention
ovarian	I-CompositeMention
cancer	I-CompositeMention
.	O
The	O
recent	O
cloning	O
of	O
BRCA1	O
allows	O
for	O
the	O
direct	O
detection	O
of	O
mutations	O
,	O
but	O
the	O
feasibility	O
of	O
presymptomatic	O
screening	O
for	O
cancer	B-Modifier
susceptibility	O
is	O
unknown	O
.	O
We	O
analyzed	O
genomic	O
DNA	O
from	O
one	O
affected	O
individual	O
from	O
each	O
of	O
24	O
families	O
with	O
at	O
least	O
three	O
cases	O
of	O
ovarian	B-CompositeMention
or	I-CompositeMention
breast	I-CompositeMention
cancer	I-CompositeMention
,	O
using	O
SSCP	O
assays	O
.	O
Variant	O
SSCP	O
bands	O
were	O
subcloned	O
and	O
sequenced	O
.	O
Allele-specific	O
oligonucleotide	O
hybridization	O
was	O
used	O
to	O
verify	O
sequence	O
changes	O
and	O
to	O
screen	O
DNA	O
from	O
control	O
individuals	O
.	O
Six	O
frameshift	O
and	O
two	O
missense	O
mutations	O
were	O
detected	O
in	O
10	O
different	O
families	O
.	O
A	O
frameshift	O
mutation	O
was	O
detected	O
in	O
a	O
male	O
proband	O
affected	O
with	O
both	O
breast	B-CompositeMention
and	I-CompositeMention
prostate	I-CompositeMention
cancer	I-CompositeMention
.	O
A	O
40-bp	O
deletion	O
was	O
detected	O
in	O
a	O
patient	O
who	O
developed	O
intra-abdominal	B-DiseaseClass
carcinomatosis	I-DiseaseClass
1	O
year	O
after	O
prophylactic	O
oophorectomy	O
.	O
Mutations	O
were	O
detected	O
throughout	O
the	O
gene	O
,	O
and	O
only	O
one	O
was	O
detected	O
in	O
more	O
than	O
a	O
single	O
family	O
.	O
These	O
results	O
provide	O
further	O
evidence	O
that	O
inherited	B-CompositeMention
breast	I-CompositeMention
and	I-CompositeMention
ovarian	I-CompositeMention
cancer	I-CompositeMention
can	O
occur	O
as	O
a	O
consequence	O
of	O
a	O
wide	O
array	O
of	O
BRCA1	O
mutations	O
.	O
These	O
results	O
suggests	O
that	O
development	O
of	O
a	O
screening	O
test	O
for	O
BRCA1	O
mutations	O
will	O
be	O
technically	O
challenging	O
.	O
The	O
finding	O
of	O
a	O
mutation	O
in	O
a	O
family	O
with	O
male	B-SpecificDisease
breast	I-SpecificDisease
cancer	I-SpecificDisease
,	O
not	O
previously	O
thought	O
to	O
be	O
related	O
to	O
BRCA1	O
,	O
also	O
illustrates	O
the	O
potential	O
difficulties	O
of	O
genetic	O
counseling	O
for	O
individuals	O
known	O
to	O
carry	O
mutations	O
.	O
.	O

7605382	O
Frequency	O
of	O
exon	O
15	O
missense	O
mutation	O
(442D:G)	O
in	O
cholesteryl	O
ester	O
transfer	O
protein	O
gene	O
in	O
hyperalphalipoproteinemic	B-Modifier
Japanese	O
subjects.	O
Cholesteryl	O
ester	O
transfer	O
protein	O
(	O
CETP	O
)	O
transfers	O
cholesteryl	O
ester	O
from	O
high	O
density	O
lipoprotein	O
(	O
HDL	O
)	O
to	O
apo	O
B-containing	O
lipoproteins	O
.	O
The	O
hyperalphalipoproteinemia	B-SpecificDisease
caused	O
by	O
CETP	B-SpecificDisease
deficiency	I-SpecificDisease
is	O
fairly	O
common	O
in	O
Japan	O
and	O
one	O
of	O
the	O
most	O
common	O
mutations	O
in	O
the	O
CETP	O
gene	O
is	O
the	O
splicing	O
defect	O
of	O
the	O
intron	O
14	O
,	O
the	O
allelic	O
frequency	O
of	O
which	O
has	O
been	O
shown	O
to	O
be	O
0	O
.	O
0049	O
in	O
the	O
Japanese	O
general	O
population	O
.	O
Recently	O
,	O
we	O
have	O
reported	O
a	O
missense	O
mutation	O
in	O
exon	O
15	O
of	O
the	O
CETP	O
gene	O
(	O
442D	O
G	O
)	O
,	O
showing	O
a	O
dominant	O
effect	O
on	O
the	O
CETP	O
activity	O
and	O
HDL-cholesterol	O
level	O
.	O
In	O
the	O
current	O
study	O
,	O
we	O
determined	O
the	O
frequency	O
of	O
this	O
new	O
mutation	O
in	O
Japanese	O
hyperalphalipoproteinemic	B-Modifier
(	O
HDL-cholesterol	O
>	O
or	O
=	O
100	O
mg	O
/	O
dl	O
)	O
subjects	O
.	O
A	O
rapid	O
and	O
easy	O
screening	O
method	O
for	O
this	O
new	O
mutation	O
was	O
developed	O
using	O
a	O
polymerase	O
chain	O
reaction	O
(	O
PCR	O
)	O
-mediated	O
site-directed	O
mutagenesis	O
.	O
Among	O
117	O
Japanese	O
hyperalphalipoproteinemic	B-Modifier
subjects	O
(	O
HDL-cholesterol	O
;	O
116	O
.	O
7	O
+	O
/	O
-	O
16	O
.	O
5	O
mg	O
/	O
dl	O
,	O
mean	O
+	O
/	O
-	O
S	O
.	O
D	O
.	O
)	O
without	O
the	O
intron	O
14	O
splice	O
defect	O
,	O
three	O
homozygotes	O
(	O
2	O
.	O
5	O
%	O
)	O
and	O
34	O
heterozygotes	O
(	O
29	O
.	O
1	O
%	O
)	O
were	O
found	O
to	O
have	O
the	O
442D	O
G	O
mutation	O
.	O
The	O
relative	O
allelic	O
frequency	O
of	O
this	O
mutation	O
was	O
calculated	O
to	O
be	O
0	O
.	O
17	O
.	O
One	O
of	O
the	O
homozygotes	O
for	O
the	O
442D	O
G	O
mutation	O
was	O
the	O
patient	O
previously	O
described	O
by	O
us	O
as	O
having	O
hyperalphalipoproteinemia	B-SpecificDisease
with	O
corneal	B-SpecificDisease
opacity	I-SpecificDisease
and	O
coronary	B-SpecificDisease
heart	I-SpecificDisease
disease	I-SpecificDisease
.	O
This	O
was	O
the	O
first	O
reported	O
subject	O
homozygous	O
for	O
the	O
CETP	B-SpecificDisease
deficiency	I-SpecificDisease
who	O
also	O
demonstrated	O
atherosclerotic	B-DiseaseClass
symptoms	I-DiseaseClass
.	O
In	O
homozygous	O
subjects	O
,	O
CETP	O
activity	O
ranged	O
from	O
37	O
%	O
to	O
62	O
%	O
of	O
the	O
normal	O
value	O
,	O
which	O
was	O
consistent	O
with	O
the	O
results	O
obtained	O
from	O
the	O
transient	O
expression	O
experiment	O
previously	O
reported	O
;	O
however	O
,	O
the	O
specific	O
activity	O
of	O
CETP	O
was	O
not	O
as	O
low	O
as	O
expected	O
.	O
(	O
ABSTRACT	O
TRUNCATED	O
AT	O
250	O
WORDS	O
)	O

1833974	O
Sequence	O
of	O
DNA	O
flanking	O
the	O
exons	O
of	O
the	O
HEXA	O
gene,	O
and	O
identification	O
of	O
mutations	O
in	O
Tay-Sachs	B-SpecificDisease
disease.	I-SpecificDisease
The	O
rapid	O
identification	O
of	O
mutations	O
causing	O
Tay-Sachs	B-SpecificDisease
disease	I-SpecificDisease
requires	O
the	O
capacity	O
to	O
readily	O
screen	O
the	O
regions	O
of	O
the	O
HEXA	O
gene	O
most	O
likely	O
to	O
be	O
affected	O
by	O
mutation	O
.	O
We	O
have	O
sequenced	O
the	O
portions	O
of	O
the	O
introns	O
flanking	O
each	O
of	O
the	O
14	O
HEXA	O
exons	O
in	O
order	O
to	O
specify	O
oligonucleotide	O
primers	O
for	O
the	O
PCR-dependent	O
amplification	O
of	O
each	O
exon	O
and	O
splice-junction	O
sequence	O
.	O
The	O
amplified	O
products	O
were	O
analyzed	O
,	O
by	O
electrophoresis	O
in	O
nondenaturing	O
polyacrylamide	O
gels	O
,	O
for	O
the	O
presence	O
of	O
either	O
heteroduplexes	O
,	O
derived	O
from	O
the	O
annealing	O
of	O
normal	O
and	O
mutant	O
DNA	O
strands	O
,	O
or	O
single-strand	O
conformational	O
polymorphisms	O
(	O
SSCP	O
)	O
,	O
derived	O
from	O
the	O
renaturation	O
of	O
single-stranded	O
DNA	O
.	O
Five	O
novel	O
mutations	O
from	O
Tay-Sachs	B-Modifier
disease	I-Modifier
patients	O
were	O
detected	O
a	O
5-bp	O
deletion	O
of	O
TCTCC	O
in	O
IVS-9	O
;	O
a	O
2-bp	O
deletion	O
of	O
TG	O
in	O
exon	O
5	O
;	O
G78	O
to	O
A	O
,	O
giving	O
a	O
stop	O
codon	O
in	O
exon	O
1	O
;	O
G533	O
to	O
T	O
in	O
exon	O
5	O
,	O
producing	O
the	O
third	O
amino	O
acid	O
substitution	O
detected	O
at	O
this	O
site	O
;	O
and	O
G	O
to	O
C	O
at	O
position	O
1	O
of	O
IVS-2	O
,	O
expected	O
to	O
produce	O
abnormal	O
splicing	O
.	O
In	O
addition	O
,	O
two	O
mutations	O
,	O
(	O
G1496	O
to	O
A	O
in	O
exon	O
13	O
and	O
a	O
4-bp	O
insertion	O
in	O
exon	O
11	O
)	O
that	O
have	O
previously	O
been	O
reported	O
were	O
identified	O
.	O
.	O

7652577	O
A	O
p16INK4a-insensitive	O
CDK4	O
mutant	O
targeted	O
by	O
cytolytic	O
T	O
lymphocytes	O
in	O
a	O
human	O
melanoma.	B-SpecificDisease
A	O
mutated	O
cyclin-dependent	O
kinase	O
4	O
(	O
CDK4	O
)	O
was	O
identified	O
as	O
a	O
tumor-specific	B-Modifier
antigen	O
recognized	O
by	O
HLA-A2	O
.	O
1-restricted	O
autologous	O
cytolytic	O
T	O
lymphocytes	O
(	O
CTLs	O
)	O
in	O
a	O
human	O
melanoma	B-SpecificDisease
.	O
The	O
mutated	O
CDK4	O
allele	O
was	O
present	O
in	O
autologous	O
cultured	O
melanoma	B-Modifier
cells	O
and	O
metastasis	O
tissue	O
,	O
but	O
not	O
in	O
the	O
patients	O
lymphocytes	O
.	O
The	O
mutation	O
,	O
an	O
arginine-to-cysteine	O
exchange	O
at	O
residue	O
24	O
,	O
was	O
part	O
of	O
the	O
CDK4	O
peptide	O
recognized	O
by	O
CTLs	O
and	O
prevented	O
binding	O
of	O
the	O
CDK4	O
inhibitor	O
p16INK4a	O
,	O
but	O
not	O
of	O
p21	O
or	O
of	O
p27KIP1	O
.	O
The	O
same	O
mutation	O
was	O
found	O
in	O
one	O
additional	O
melanoma	B-SpecificDisease
among	O
28	O
melanomas	B-SpecificDisease
analyzed	O
.	O
These	O
results	O
suggest	O
that	O
mutation	O
of	O
CDK4	O
can	O
create	O
a	O
tumor-specific	B-Modifier
antigen	O
and	O
can	O
disrupt	O
the	O
cell-cycle	O
regulation	O
exerted	O
by	O
the	O
tumor	B-Modifier
suppressor	O
p16INK4a	O
.	O
.	O

1307253	O
Detection	O
of	O
a	O
nonsense	O
mutation	O
in	O
the	O
dystrophin	O
gene	O
by	O
multiple	O
SSCP.	O
A	O
combination	O
of	O
multiplex	O
PCR	O
with	O
the	O
single	O
strand	O
conformation	O
polymorphism	O
(	O
SSCP	O
)	O
technique	O
was	O
employed	O
to	O
screen	O
for	O
point	O
mutations	O
in	O
the	O
human	O
dystrophin	O
gene	O
.	O
Co-amplification	O
of	O
11	O
exons	O
from	O
genomic	O
DNA	O
of	O
Duchenne	B-Modifier
and	I-Modifier
Becker	I-Modifier
muscular	I-Modifier
dystrophy	I-Modifier
(	O
DMD	B-Modifier
/	O
BMD	B-Modifier
)	O
patients	O
with	O
no	O
deletion	O
or	O
duplication	O
was	O
performed	O
and	O
the	O
samples	O
subjected	O
to	O
multiple	O
SSCP	O
analysis	O
.	O
We	O
report	O
the	O
case	O
of	O
a	O
nonsense	O
mutation	O
in	O
a	O
Duchenne	B-Modifier
patient	O
identified	O
by	O
this	O
approach	O
.	O
The	O
mutation	O
introduces	O
a	O
termination	O
codon	O
within	O
exon	O
8	O
of	O
the	O
dystrophin	O
gene	O
.	O
It	O
is	O
predicted	O
to	O
cause	O
a	O
very	O
premature	O
translational	O
termination	O
accounting	O
for	O
the	O
severe	O
phenotype	O
observed	O
.	O
The	O
patient	O
inherited	O
this	O
mutation	O
from	O
his	O
mother	O
.	O
In	O
addition	O
the	O
analysis	O
revealed	O
5	O
polymorphisms	O
useful	O
for	O
internal	O
control	O
.	O
.	O

10408776	O
Mutations	O
of	O
the	O
VHL	B-Modifier
gene	O
in	O
sporadic	B-SpecificDisease
renal	I-SpecificDisease
cell	I-SpecificDisease
carcinoma:	I-SpecificDisease
definition	O
of	O
a	O
risk	O
factor	O
for	O
VHL	B-Modifier
patients	O
to	O
develop	O
an	O
RCC.	B-SpecificDisease
To	O
investigate	O
the	O
nature	O
of	O
somatic	O
von	B-Modifier
Hippel-Lindau	I-Modifier
(	O
VHL	B-Modifier
)	O
mutations	O
,	O
we	O
analyzed	O
173	O
primary	O
sporadic	O
human	O
renal	B-SpecificDisease
cell	I-SpecificDisease
carcinomas	I-SpecificDisease
for	O
mutations	O
of	O
the	O
VHL	B-Modifier
tumor	I-Modifier
suppressor	O
gene	O
,	O
using	O
polymerase	O
chain	O
reaction	O
(	O
PCR	O
)	O
and	O
single-strand	O
conformational	O
polymorphism	O
analysis	O
(	O
SSCP	O
)	O
of	O
DNA	O
.	O
We	O
detected	O
abnormal	O
SSCP	O
pattern	O
in	O
73	O
samples	O
.	O
After	O
sequencing	O
,	O
we	O
identified	O
microdeletions	O
in	O
58	O
%	O
of	O
cases	O
,	O
microinsertions	O
in	O
17	O
%	O
,	O
nonsense	O
mutations	O
in	O
8	O
%	O
,	O
and	O
missense	O
mutations	O
in	O
17	O
%	O
.	O
Among	O
these	O
mutations	O
,	O
50	O
%	O
correspond	O
to	O
new	O
mutations	O
.	O
VHL	B-Modifier
mutations	O
were	O
found	O
only	O
in	O
the	O
nonpapillary	B-Modifier
renal	I-Modifier
cell	I-Modifier
carcinoma	I-Modifier
(	O
RCC	B-Modifier
)	O
subtype	O
,	O
as	O
previously	O
reported	O
.	O
To	O
compare	O
somatic	O
and	O
germline	O
mutations	O
,	O
we	O
used	O
the	O
VHL	B-Modifier
database	O
,	O
which	O
includes	O
507	O
mutations	O
.	O
The	O
study	O
of	O
mutational	O
events	O
revealed	O
a	O
significant	O
difference	O
between	O
somatic	O
and	O
germline	O
mutations	O
with	O
mutations	O
leading	O
to	O
truncated	O
proteins	O
observed	O
in	O
78	O
%	O
of	O
somatic	O
mutations	O
vs	O
only	O
37	O
%	O
in	O
germline	O
mutations	O
(	O
P	O
<	O
0	O
.	O
001	O
)	O
.	O
We	O
postulated	O
that	O
a	O
specific	O
pattern	O
of	O
VHL	B-Modifier
mutations	O
is	O
associated	O
with	O
sporadic	B-SpecificDisease
RCC	I-SpecificDisease
.	O
This	O
pattern	O
corresponds	O
to	O
mutations	O
leading	O
mainly	O
to	O
truncated	O
proteins	O
with	O
few	O
specific	O
missense	O
mutations	O
.	O
We	O
then	O
analyzed	O
the	O
occurrence	O
of	O
RCC	B-SpecificDisease
in	O
VHL	B-Modifier
families	O
,	O
based	O
on	O
the	O
nature	O
of	O
mutations	O
.	O
We	O
observed	O
RCC	B-SpecificDisease
in	O
at	O
least	O
one	O
member	O
of	O
the	O
VHL	B-Modifier
families	O
in	O
77	O
%	O
of	O
cases	O
with	O
mutations	O
leading	O
to	O
truncated	O
proteins	O
versus	O
55	O
%	O
in	O
cases	O
with	O
missense	O
mutations	O
(	O
P	O
<	O
0	O
.	O
05	O
)	O
.	O
Thus	O
,	O
mutations	O
resulting	O
in	O
truncated	O
proteins	O
may	O
lead	O
to	O
a	O
higher	O
risk	O
of	O
RCC	B-SpecificDisease
in	O
VHL	B-Modifier
patients	O

3480530	O
Deletions	O
of	O
a	O
DNA	O
sequence	O
in	O
retinoblastomas	B-SpecificDisease
and	O
mesenchymal	B-DiseaseClass
tumors:	I-DiseaseClass
organization	O
of	O
the	O
sequence	O
and	O
its	O
encoded	O
protein.	O
Retinoblastoma	B-SpecificDisease
is	O
a	O
childhood	B-DiseaseClass
tumor	I-DiseaseClass
that	O
can	O
arise	O
because	O
of	O
mutant	O
alleles	O
acquired	O
as	O
somatic	O
or	O
germinal	O
mutations	O
.	O
The	O
mutant	O
allele	O
can	O
be	O
carried	O
in	O
the	O
germ	O
line	O
.	O
The	O
mutations	O
creating	O
these	O
alleles	O
act	O
by	O
inactivating	O
copies	O
of	O
a	O
recessive	O
oncogene	O
located	O
within	O
band	O
q14	O
of	O
chromosome	O
13	O
and	O
termed	O
the	O
RB1	O
locus	O
.	O
We	O
have	O
reported	O
isolation	O
of	O
a	O
cDNA	O
fragment	O
that	O
recognizes	O
chromosomal	O
sequences	O
possessing	O
many	O
of	O
the	O
attributes	O
of	O
the	O
retinoblastoma	B-Modifier
gene	O
associated	O
with	O
the	O
RB1	O
locus	O
.	O
We	O
now	O
report	O
that	O
this	O
segment	O
is	O
additionally	O
the	O
target	O
of	O
somatic	O
mutations	O
in	O
mesenchymal	B-DiseaseClass
tumors	I-DiseaseClass
among	O
patients	O
having	O
no	O
apparent	O
predisposition	O
to	O
retinoblastoma	B-SpecificDisease
and	O
no	O
previous	O
evidence	O
of	O
retinoblastoma	B-SpecificDisease
.	O
These	O
tumors	B-DiseaseClass
provide	O
additional	O
evidence	O
that	O
the	O
cloned	O
sequences	O
are	O
representative	O
of	O
a	O
gene	O
that	O
is	O
a	O
frequent	O
target	O
of	O
inactivation	O
during	O
tumorigenesis	O
.	O
Sequence	O
analysis	O
of	O
this	O
cDNA	O
provides	O
little	O
insight	O
into	O
its	O
normal	O
functional	O
role	O
.	O
.	O

10924409	O
Inactivation	O
of	O
germline	O
mutant	O
APC	B-Modifier
alleles	O
by	O
attenuated	O
somatic	O
mutations:	O
a	O
molecular	O
genetic	O
mechanism	O
for	O
attenuated	B-SpecificDisease
familial	I-SpecificDisease
adenomatous	I-SpecificDisease
polyposis.	I-SpecificDisease
Germline	O
mutations	O
of	O
the	O
adenomatous	B-Modifier
polyposis	I-Modifier
coli	I-Modifier
(	I-Modifier
APC	I-Modifier
)	I-Modifier
tumor-suppressor	I-Modifier
gene	O
result	O
in	O
familial	B-SpecificDisease
adenomatous	I-SpecificDisease
polyposis	I-SpecificDisease
(	O
FAP	B-SpecificDisease
)	O
.	O
Patients	O
with	O
FAP	B-SpecificDisease
typically	O
develop	O
hundreds	O
to	O
thousands	O
of	O
benign	B-SpecificDisease
colorectal	I-SpecificDisease
tumors	I-SpecificDisease
and	O
early-onset	O
colorectal	B-SpecificDisease
cancer	I-SpecificDisease
.	O
A	O
subset	O
of	O
germline	O
APC	B-Modifier
mutations	O
results	O
in	O
an	O
attenuated	B-Modifier
FAP	I-Modifier
(	O
AFAP	B-Modifier
)	O
phenotype	O
,	O
in	O
which	O
patients	O
develop	O
fewer	O
tumors	B-DiseaseClass
and	O
develop	O
them	O
at	O
an	O
older	O
age	O
.	O
Although	O
a	O
genotype-phenotype	O
correlation	O
between	O
the	O
locations	O
of	O
APC	B-Modifier
germline	O
mutations	O
and	O
the	O
development	O
of	O
AFAP	B-SpecificDisease
has	O
been	O
well	O
documented	O
,	O
the	O
mechanism	O
for	O
AFAP	B-SpecificDisease
has	O
not	O
been	O
well	O
defined	O
.	O
We	O
investigated	O
the	O
mechanism	O
for	O
AFAP	B-SpecificDisease
in	O
patients	O
carrying	O
a	O
mutant	O
APC	B-Modifier
allele	O
(	O
APC	O
(	O
AS9	O
)	O
)	O
that	O
has	O
a	O
mutation	O
in	O
the	O
alternatively	O
spliced	O
region	O
of	O
exon	O
9	O
.	O
APC	O
(	O
AS9	O
)	O
was	O
found	O
to	O
down-regulate	O
beta-catenin-regulated	O
transcription	O
,	O
the	O
major	O
tumor-suppressor	B-Modifier
function	O
of	O
APC	O
,	O
as	O
did	O
the	O
wild-type	O
APC	O
.	O
Mutation	O
